Relative:208,greenfolder,Relative:208,greenfolder,Relative:208,greenfolder,Relative:208,redfolder,Relative:208,redfolder,Relative:208,redfolder,Relative:208,darkgreenvinyl,Relative:208,darkgreenvinyl,Relative:208,darkgreenvinyl,Relative:208,greenvinyl,Relative:208,greenvinyl,Relative:208,greenvinyl,Relative:208,redvinyl,Relative:208,redvinyl,Relative:208,redvinyl,Relative:208,insidegreenfolder,Relative:208,insidegreenfolder,Relative:208,insidegreenfolder,Relative:208,insideredfolder,Relative:208,insideredfolder,Relative:208,insideredfolder,Relative:208,greenleafpoisonivy,Relative:208,greenleafpoisonivy,Relative:208,greenleafpoisonivy,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapeupper,Relative:208,greenleafgrapeupper,Relative:208,greenleafgrapeupper,Relative:208,greenleafverygreen,Relative:208,greenleafverygreen,Relative:208,greenleafverygreen,Relative:208,redleafpoinsettia,Relative:208,redleafpoinsettia,Relative:208,redleafpoinsettia,Relative:208,redleafcarnation,Relative:208,redleafcarnation,Relative:208,redleafcarnation,Relative:208,greenbag,Relative:208,greenbag,Relative:208,greenbag,Relative:208,greenfoam,Relative:208,greenfoam,Relative:208,greenfoam,Relative:208,redfoam,Relative:208,redfoam,Relative:208,redfoam,Relative:208,redpaper,Relative:208,redpaper,Relative:208,redpaper,Relative:208,redswatch1314,Relative:208,redswatch1314,Relative:208,redswatch1314,Relative:216,redpaint,Relative:216,redpaint,Relative:216,redpaint,Relative:216,redtape,Relative:216,redtape,Relative:216,redtape,Relative:208,greencalibrate,Relative:208,greencalibrate,Relative:208,greencalibrate,Relative:208,darkgreencalibrate,Relative:208,darkgreencalibrate,Relative:208,darkgreencalibrate,Relative:208,redcalibrate,Relative:208,redcalibrate,Relative:208,redcalibrate,Relative:208,insideredfoldermattenp,Relative:208,insideredfoldermattenp,Relative:208,insideredfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redswatch1315mattenp,Relative:208,redswatch1315mattenp,Relative:208,redswatch1315mattenp,Relative:208,darkgreenvinylmattenp,Relative:208,darkgreenvinylmattenp,Relative:208,darkgreenvinylmattenp,Relative:208,redvinylmattenp,Relative:208,redvinylmattenp,Relative:208,redvinylmattenp,Relative:208,greenvinylmattenp,Relative:208,greenvinylmattenp,Relative:208,greenvinylmattenp
479.121,43.77,479.121,60.84,479.121,50.26,479.121,34.24,479.121,32.78,479.121,23.38,479.121,78.09,479.121,90.52,479.121,74.22,479.121,90.8,479.121,84.9,479.121,98.21,479.121,75.09,479.121,82.53,479.121,71.95,479.121,36.91,479.121,29.37,479.121,46.11,479.121,14.1,479.121,15.2,479.121,23.24,479.121,3.35,479.121,-0.39,479.121,3.03,479.121,-8.41,479.121,-2.77,479.121,3.38,479.121,11.67,479.121,-0.29,479.121,-12.54,479.121,6.06,479.121,-10.41,479.121,0.16,479.121,-4.32,479.121,-3.29,479.121,-1.39,479.121,-5.9,479.121,4.42,479.121,0.13,479.121,13.02,479.121,-11.73,479.121,-4.19,479.121,1.51,479.121,5.58,479.121,-4.8,479.121,11.41,479.121,0.74,479.121,0.74,479.121,141.19,479.121,124.72,479.121,136.93,479.121,45.79,479.121,55.66,479.121,48.08,479.121,68.85735,479.121,11.52894,479.121,-2.44062,479.121,69.22251,479.121,93.43374,479.121,64.29251,479.121,-9.06011,479.121,12.66038,479.121,7.61333,479.121,19.82795,479.121,13.74171,479.121,-9.02001,479.121,-14.87546,479.121,1.16225,479.121,15.22342,479.121,-1.19306,479.121,-1.07847,479.121,-1.71363,479.121,7.85777,479.121,6.64898,479.121,5.37489,479.121,22.8959,479.121,24.12688,479.121,14.155,479.121,-1.02118,479.121,-1.48436,479.121,-1.05699,479.121,3.81388,479.121,4.1573,479.121,5.33257,479.121,1.37749,479.121,3.47106,479.121,7.61936,479.121,-1.12141,479.121,2.41537,479.121,4.1339,479.121,15.52696,479.121,13.97531,479.121,14.93717
479.474,37.35,479.474,43.22,479.474,35.6,479.474,32.69,479.474,35.06,479.474,29.92,479.474,76.13,479.474,71.74,479.474,69.36,479.474,81.86,479.474,85.24,479.474,89.71,479.474,77.03,479.474,72.63,479.474,67.62,479.474,21.08,479.474,28.83,479.474,25.12,479.474,13.77,479.474,13.69,479.474,6.48,479.474,6.5,479.474,-14.55,479.474,-19.29,479.474,-18.83,479.474,-10.95,479.474,7.67,479.474,3.74,479.474,-2.01,479.474,-12.05,479.474,-9.18,479.474,-9.15,479.474,2.44,479.474,-26.77,479.474,-8.12,479.474,-16.21,479.474,-3.64,479.474,-8.16,479.474,0.71,479.474,-2.68,479.474,-11.16,479.474,3.32,479.474,12.96,479.474,17.98,479.474,-7.52,479.474,-3.89,479.474,-1.45,479.474,-1.45,479.474,133.84,479.474,148.57,479.474,129.74,479.474,42.28,479.474,58.18,479.474,60.61,479.474,58.28952,479.474,40.44719,479.474,0.56507,479.474,90.28182,479.474,108.16662,479.474,104.85798,479.474,1.25014,479.474,-4.16775,479.474,-1.41693,479.474,-14.71633,479.474,-21.72425,479.474,-21.39047,479.474,-6.12691,479.474,11.20661,479.474,-15.50875,479.474,-1.10815,479.474,-0.69128,479.474,-0.79075,479.474,8.58727,479.474,8.36642,479.474,8.11968,479.474,25.13395,479.474,27.02034,479.474,13.70966,479.474,0.00947,479.474,-0.10887,479.474,-0.10177,479.474,3.64584,479.474,5.35124,479.474,5.9136,479.474,2.74562,479.474,9.12837,479.474,8.58664,479.474,-0.56147,479.474,3.5751,479.474,0.96736,479.474,21.22732,479.474,18.36909,479.474,15.93557
479.827,39.43,479.827,42.37,479.827,41.29,479.827,25.92,479.827,36.8,479.827,28.86,479.827,68.76,479.827,70.2,479.827,67.89,479.827,74.47,479.827,82.9,479.827,84.21,479.827,65.43,479.827,72.53,479.827,58.95,479.827,15.75,479.827,24.94,479.827,15.13,479.827,18.75,479.827,15.36,479.827,13.65,479.827,25.66,479.827,15.46,479.827,20.13,479.827,14.34,479.827,20.46,479.827,25.69,479.827,22.21,479.827,14.67,479.827,20.48,479.827,22.7,479.827,11.32,479.827,13.74,479.827,21.33,479.827,6.42,479.827,19.88,479.827,4.2,479.827,2.88,479.827,8.01,479.827,27.31,479.827,11.96,479.827,23.64,479.827,20.15,479.827,10.89,479.827,27.5,479.827,19.8,479.827,14.23,479.827,14.23,479.827,127.58,479.827,113.57,479.827,118.26,479.827,69.67,479.827,62.71,479.827,59.34,479.827,60.68293,479.827,30.35832,479.827,16.261,479.827,106.26104,479.827,100.24556,479.827,116.01811,479.827,14.54506,479.827,16.16034,479.827,11.73547,479.827,1.08959,479.827,4.74444,479.827,-9.59876,479.827,10.57637,479.827,12.82425,479.827,6.60668,479.827,-1.03316,479.827,-1.42698,479.827,0.35893,479.827,9.58539,479.827,8.69223,479.827,8.63119,479.827,26.26729,479.827,26.4552,479.827,15.56521,479.827,-0.42299,479.827,0.3196,479.827,-2.2717,479.827,5.76591,479.827,4.31831,479.827,7.63121,479.827,2.56835,479.827,8.25633,479.827,7.39,479.827,2.01168,479.827,3.44148,479.827,-1.08765,479.827,17.14786,479.827,16.1412,479.827,15.18395
480.18,53.85,480.18,53.73,480.18,57.89,480.18,26.02,480.18,40.89,480.18,36.07,480.18,72.08,480.18,83.58,480.18,81.97,480.18,83.52,480.18,91.43,480.18,95.97,480.18,69.47,480.18,70.55,480.18,61.52,480.18,37.51,480.18,35.9,480.18,38.4,480.18,38.72,480.18,30.49,480.18,29.86,480.18,0.3,480.18,17.63,480.18,-4.9,480.18,-6.82,480.18,-7.46,480.18,2.75,480.18,0.38,480.18,19.55,480.18,-5.01,480.18,-12.2,480.18,-18.19,480.18,0.79,480.18,-12.88,480.18,-0.83,480.18,5.01,480.18,-8.1,480.18,-6.29,480.18,-16.12,480.18,5.57,480.18,-0.45,480.18,-5.5,480.18,-0.64,480.18,5.91,480.18,9.45,480.18,22.98,480.18,11.71,480.18,11.71,480.18,153.56,480.18,142.75,480.18,153.41,480.18,64.37,480.18,65.65,480.18,50.77,480.18,71.5009,480.18,-5.92991,480.18,11.99933,480.18,73.069,480.18,83.18855,480.18,66.15453,480.18,6.53094,480.18,5.36245,480.18,22.46846,480.18,18.10789,480.18,-2.51,480.18,9.86408,480.18,0.99701,480.18,3.19707,480.18,3.1627,480.18,-1.08439,480.18,-1.69903,480.18,-0.49409,480.18,9.34815,480.18,7.44815,480.18,9.52181,480.18,26.36869,480.18,26.66454,480.18,16.27825,480.18,-0.60445,480.18,0.81022,480.18,-0.06475,480.18,4.66914,480.18,3.30277,480.18,5.81908,480.18,1.68016,480.18,8.40112,480.18,6.18484,480.18,2.26241,480.18,-0.61576,480.18,0.29317,480.18,19.35095,480.18,12.81077,480.18,17.79016
480.533,43.71,480.533,52.64,480.533,43.75,480.533,35.4,480.533,35.68,480.533,28.38,480.533,80.24,480.533,82.88,480.533,90.12,480.533,84.62,480.533,94.47,480.533,102.03,480.533,76.27,480.533,77.11,480.533,71.79,480.533,44,480.533,35.47,480.533,32.9,480.533,27.75,480.533,23.27,480.533,16.27,480.533,0.24,480.533,-6.96,480.533,3.24,480.533,-12.89,480.533,-1.59,480.533,-0.68,480.533,-2.54,480.533,4.45,480.533,-9.58,480.533,6.96,480.533,-21.79,480.533,0.15,480.533,-9.61,480.533,-4.42,480.533,1.09,480.533,-19.08,480.533,-13.42,480.533,-14.04,480.533,2.48,480.533,1.53,480.533,9.38,480.533,-0.97,480.533,3.21,480.533,5.99,480.533,-10.32,480.533,-3.1,480.533,-3.1,480.533,111.74,480.533,120.73,480.533,113.98,480.533,46.62,480.533,44.8,480.533,35.98,480.533,55.23365,480.533,31.81739,480.533,38.42216,480.533,82.08563,480.533,69.84984,480.533,55.471,480.533,9.78581,480.533,16.27939,480.533,-0.08226,480.533,-11.88983,480.533,-11.56059,480.533,-8.59775,480.533,-13.28914,480.533,3.16657,480.533,12.33419,480.533,0.25284,480.533,0.51498,480.533,-0.22011,480.533,9.38729,480.533,8.01635,480.533,8.5533,480.533,26.33096,480.533,27.38921,480.533,15.33862,480.533,1.39456,480.533,0.86596,480.533,0.199,480.533,3.48648,480.533,3.997,480.533,4.13682,480.533,2.00961,480.533,9.73317,480.533,8.2769,480.533,0.75669,480.533,3.39177,480.533,1.59462,480.533,18.47182,480.533,14.75738,480.533,20.43696
480.886,51.04,480.886,54.95,480.886,48.4,480.886,40.44,480.886,28.68,480.886,33.96,480.886,87.11,480.886,74.87,480.886,77.11,480.886,78.92,480.886,85.67,480.886,85.65,480.886,64.97,480.886,68.54,480.886,64.2,480.886,26.28,480.886,31.03,480.886,41.13,480.886,22.2,480.886,21.11,480.886,16.44,480.886,19.54,480.886,1.79,480.886,-5.52,480.886,-7.28,480.886,28,480.886,12.42,480.886,13.71,480.886,6.49,480.886,0.71,480.886,12.08,480.886,0.34,480.886,12.74,480.886,4.47,480.886,7.41,480.886,-5.75,480.886,6.96,480.886,-10.69,480.886,5.99,480.886,9.77,480.886,10.61,480.886,17.6,480.886,13,480.886,5.38,480.886,4.91,480.886,26.11,480.886,29.6,480.886,29.6,480.886,110.45,480.886,109.22,480.886,118.33,480.886,37.75,480.886,58.81,480.886,58.94,480.886,51.51999,480.886,13.34677,480.886,-1.69523,480.886,72.24567,480.886,40.51725,480.886,86.83023,480.886,2.65776,480.886,-7.62813,480.886,-24.1635,480.886,-20.40453,480.886,-1.44455,480.886,-29.65838,480.886,-29.77407,480.886,-18.66981,480.886,-23.35383,480.886,0.67803,480.886,0.13564,480.886,-0.21254,480.886,9.3156,480.886,8.49476,480.886,10.62639,480.886,26.4517,480.886,26.19963,480.886,17.30787,480.886,0.44303,480.886,1.95609,480.886,0.48145,480.886,5.05981,480.886,4.20238,480.886,5.55375,480.886,1.83589,480.886,4.5687,480.886,2.70085,480.886,-3.79302,480.886,-2.25892,480.886,-2.39039,480.886,15.66994,480.886,12.57003,480.886,18.38129
481.239,42.25,481.239,36.96,481.239,41.96,481.239,38.8,481.239,26.13,481.239,31.56,481.239,74.42,481.239,74.19,481.239,83.33,481.239,77.84,481.239,94.49,481.239,97.17,481.239,80.5,481.239,79.93,481.239,70.22,481.239,27.68,481.239,27.29,481.239,20.84,481.239,21.47,481.239,23.49,481.239,9.71,481.239,15.63,481.239,14.27,481.239,8.7,481.239,21.13,481.239,-0.99,481.239,24.82,481.239,28.18,481.239,6.85,481.239,17.37,481.239,21.98,481.239,16.18,481.239,9.72,481.239,15.68,481.239,16.51,481.239,10.55,481.239,21.49,481.239,3.15,481.239,8.02,481.239,15.94,481.239,20.53,481.239,18.7,481.239,35.4,481.239,21.59,481.239,21.96,481.239,25.06,481.239,9.35,481.239,9.35,481.239,125.37,481.239,133.73,481.239,114.01,481.239,71.19,481.239,73.33,481.239,75.96,481.239,39.04878,481.239,26.11238,481.239,-26.95692,481.239,88.50532,481.239,47.72011,481.239,65.72843,481.239,19.14734,481.239,26.11222,481.239,1.20232,481.239,12.13971,481.239,-8.05765,481.239,19.18738,481.239,0.52102,481.239,-27.7161,481.239,-3.36693,481.239,-0.65708,481.239,0.60271,481.239,0.58023,481.239,10.19674,481.239,9.27359,481.239,9.61038,481.239,26.95284,481.239,27.54637,481.239,16.68952,481.239,0.44082,481.239,1.08374,481.239,0.04724,481.239,7.23516,481.239,5.89109,481.239,6.85484,481.239,4.54763,481.239,6.13021,481.239,8.79695,481.239,-0.37938,481.239,-1.13217,481.239,0.01224,481.239,18.44252,481.239,17.16558,481.239,15.15784
481.591,43.93,481.591,55.16,481.591,41.93,481.591,27.19,481.591,31.82,481.591,27.68,481.591,75.32,481.591,85.19,481.591,76.04,481.591,78.1,481.591,91.65,481.591,79.4,481.591,69.51,481.591,66.24,481.591,62.34,481.591,22.16,481.591,38.19,481.591,30.31,481.591,23.3,481.591,26.52,481.591,21.54,481.591,7.08,481.591,16.42,481.591,8.96,481.591,-0.99,481.591,6.28,481.591,27.29,481.591,11.43,481.591,1.05,481.591,6.31,481.591,20.07,481.591,-0.94,481.591,13.01,481.591,7.57,481.591,-7.03,481.591,-0.72,481.591,-4.91,481.591,19.56,481.591,-1.18,481.591,15.99,481.591,11.27,481.591,3.81,481.591,12.85,481.591,14.52,481.591,5.02,481.591,8.64,481.591,10.92,481.591,10.92,481.591,118.84,481.591,102.55,481.591,103.7,481.591,48.43,481.591,59.22,481.591,66.65,481.591,50.39903,481.591,3.25159,481.591,13.29332,481.591,85.44467,481.591,54.15056,481.591,86.52573,481.591,17.72014,481.591,5.4645,481.591,15.18098,481.591,11.14914,481.591,16.48236,481.591,-1.04867,481.591,5.49627,481.591,-3.14623,481.591,12.57788,481.591,-0.04407,481.591,-0.53782,481.591,0.03966,481.591,7.33037,481.591,9.50377,481.591,8.99469,481.591,27.16125,481.591,27.26027,481.591,16.24477,481.591,0.5023,481.591,1.2377,481.591,0.04627,481.591,4.56314,481.591,5.40342,481.591,5.32364,481.591,2.4118,481.591,5.26484,481.591,6.77794,481.591,2.24188,481.591,0.69135,481.591,0.94113,481.591,12.98379,481.591,13.61978,481.591,19.47567
481.944,53.83,481.944,53.74,481.944,50.06,481.944,36.01,481.944,34.36,481.944,29.68,481.944,74.19,481.944,82.61,481.944,77.28,481.944,102.19,481.944,86.22,481.944,80.55,481.944,78.36,481.944,75.47,481.944,59.78,481.944,32.26,481.944,14.54,481.944,34.95,481.944,15.74,481.944,21.93,481.944,12.86,481.944,18.53,481.944,5.92,481.944,12.45,481.944,10.58,481.944,10.1,481.944,35.98,481.944,6.98,481.944,18.5,481.944,-3.71,481.944,14.62,481.944,10.63,481.944,9.52,481.944,10.1,481.944,4.3,481.944,3.27,481.944,6.95,481.944,6.5,481.944,-7.93,481.944,13.06,481.944,23.33,481.944,12,481.944,18.28,481.944,5.72,481.944,13.7,481.944,12.56,481.944,9.57,481.944,9.57,481.944,121.83,481.944,128.55,481.944,124.84,481.944,51.27,481.944,61.15,481.944,64.42,481.944,40.82052,481.944,7.85471,481.944,-6.53681,481.944,81.33156,481.944,77.1953,481.944,74.24942,481.944,-8.20882,481.944,-19.55115,481.944,-11.337,481.944,-6.9186,481.944,-17.86889,481.944,-15.67828,481.944,-31.40986,481.944,-22.01615,481.944,-18.92517,481.944,-0.70462,481.944,-0.25222,481.944,-0.90044,481.944,10.26833,481.944,9.30746,481.944,9.21909,481.944,25.64246,481.944,25.67222,481.944,16.57582,481.944,0.11304,481.944,0.49121,481.944,-1.068,481.944,3.97694,481.944,4.4606,481.944,6.14619,481.944,3.07309,481.944,7.05997,481.944,5.00018,481.944,2.01259,481.944,0.7677,481.944,1.01218,481.944,15.69601,481.944,14.59893,481.944,16.26134
482.297,38.89,482.297,36.24,482.297,39.5,482.297,23.87,482.297,27.85,482.297,18.93,482.297,77.03,482.297,86.66,482.297,89.24,482.297,93.91,482.297,107.94,482.297,94.74,482.297,86.18,482.297,77.87,482.297,80.16,482.297,31.86,482.297,33.32,482.297,27.47,482.297,22.64,482.297,18.1,482.297,12.23,482.297,-11.59,482.297,6.36,482.297,-0.64,482.297,-20.52,482.297,8.83,482.297,13.32,482.297,11.66,482.297,-5.4,482.297,-11.48,482.297,22.47,482.297,-20.45,482.297,13.74,482.297,-18.86,482.297,-4.73,482.297,4.7,482.297,-23.98,482.297,-3.64,482.297,-24.16,482.297,12.01,482.297,-0.99,482.297,-5.72,482.297,13.53,482.297,-9.71,482.297,7.17,482.297,-1.06,482.297,1.38,482.297,1.38,482.297,126.49,482.297,130.48,482.297,132,482.297,46.8,482.297,58.74,482.297,62.31,482.297,58.39688,482.297,22.26732,482.297,35.1535,482.297,65.62527,482.297,65.52891,482.297,71.74345,482.297,-4.75137,482.297,9.8323,482.297,-12.08923,482.297,-9.37889,482.297,3.62523,482.297,6.62488,482.297,-6.79401,482.297,-3.45921,482.297,-4.83474,482.297,-0.50034,482.297,-0.04388,482.297,-0.06582,482.297,9.73631,482.297,9.07945,482.297,9.6863,482.297,25.39646,482.297,26.69645,482.297,16.693,482.297,2.1829,482.297,0.39045,482.297,0.32685,482.297,5.34393,482.297,4.20499,482.297,7.47104,482.297,2.71395,482.297,5.50937,482.297,4.13162,482.297,-0.08223,482.297,-1.74494,482.297,-1.30419,482.297,17.51654,482.297,16.19728,482.297,18.4735
482.649,35.49,482.649,51.83,482.649,43.11,482.649,35.29,482.649,35.9,482.649,17.8,482.649,74.25,482.649,71,482.649,66.46,482.649,96.77,482.649,105.37,482.649,92.59,482.649,70,482.649,80.12,482.649,55.58,482.649,30.01,482.649,33.2,482.649,34.79,482.649,23.24,482.649,13.12,482.649,18.64,482.649,2.06,482.649,23.97,482.649,9.58,482.649,-3.36,482.649,-9.81,482.649,-4.33,482.649,8.09,482.649,3.41,482.649,-0.6,482.649,-5.16,482.649,1.29,482.649,-14.08,482.649,-1.55,482.649,-0.17,482.649,-4.45,482.649,-8.92,482.649,-8.46,482.649,-9.52,482.649,4.7,482.649,3.33,482.649,-2.35,482.649,8.69,482.649,9.09,482.649,-1.52,482.649,11.99,482.649,-3.47,482.649,-3.47,482.649,104.99,482.649,96.76,482.649,107.17,482.649,55.89,482.649,66.96,482.649,49.67,482.649,77.01664,482.649,34.42722,482.649,25.11796,482.649,87.17724,482.649,95.28204,482.649,81.37906,482.649,-1.94215,482.649,23.44387,482.649,18.55589,482.649,-0.66031,482.649,1.51472,482.649,24.8014,482.649,2.99048,482.649,6.09692,482.649,-6.37107,482.649,-0.61362,482.649,-0.75596,482.649,0.60882,482.649,10.95523,482.649,11.17087,482.649,10.65811,482.649,27.32562,482.649,29.196,482.649,15.47309,482.649,0.39999,482.649,2.13598,482.649,-0.8783,482.649,4.98699,482.649,5.29282,482.649,6.1988,482.649,3.41689,482.649,5.10463,482.649,5.04385,482.649,-1.40655,482.649,-0.66995,482.649,-1.31792,482.649,16.59875,482.649,14.21034,482.649,14.41955
483.002,31.35,483.002,38.55,483.002,31.39,483.002,20.23,483.002,32.36,483.002,20.74,483.002,76.53,483.002,77.3,483.002,75.31,483.002,84.31,483.002,108.98,483.002,89.44,483.002,73.5,483.002,66.53,483.002,64.93,483.002,31.56,483.002,25.12,483.002,36.05,483.002,18.12,483.002,5.92,483.002,9.08,483.002,10.9,483.002,-7.13,483.002,15.58,483.002,-1.85,483.002,-0.21,483.002,1.99,483.002,-4.68,483.002,-0.31,483.002,-4.09,483.002,8.24,483.002,5.48,483.002,1.29,483.002,-11.39,483.002,3.7,483.002,15.82,483.002,12.05,483.002,-6.95,483.002,-13.83,483.002,12.99,483.002,1.82,483.002,16.7,483.002,7.79,483.002,6.6,483.002,4.86,483.002,14.04,483.002,4.72,483.002,4.72,483.002,139.61,483.002,150.82,483.002,139.47,483.002,84.28,483.002,61.44,483.002,78.94,483.002,42.1038,483.002,16.2982,483.002,-1.3,483.002,83.9193,483.002,67.39606,483.002,60.53514,483.002,16.51546,483.002,-0.13828,483.002,16.51546,483.002,5.49561,483.002,-3.63026,483.002,23.7311,483.002,7.63802,483.002,9.29645,483.002,-6.77719,483.002,-0.04288,483.002,2.32119,483.002,1.34111,483.002,12.73744,483.002,12.26709,483.002,11.12854,483.002,28.02803,483.002,28.59252,483.002,19.00924,483.002,2.47518,483.002,2.1629,483.002,0.38795,483.002,4.50314,483.002,4.63127,483.002,5.42143,483.002,4.20555,483.002,8.53779,483.002,8.2193,483.002,3.12871,483.002,3.84808,483.002,2.08986,483.002,17.96117,483.002,18.63872,483.002,20.64881
483.354,30.3,483.354,40,483.354,47.33,483.354,32.14,483.354,32.7,483.354,21.11,483.354,89.32,483.354,73.61,483.354,78.05,483.354,91.58,483.354,107.49,483.354,89.13,483.354,70.66,483.354,78.98,483.354,82.54,483.354,34.91,483.354,44.88,483.354,33.24,483.354,13.14,483.354,23.8,483.354,27.16,483.354,-2.93,483.354,-19.71,483.354,1.3,483.354,-11.41,483.354,-4.22,483.354,8.36,483.354,-2.87,483.354,-2.06,483.354,-0.14,483.354,12.05,483.354,-16.31,483.354,-2.56,483.354,-7.83,483.354,12,483.354,-8.42,483.354,-8.76,483.354,-8.31,483.354,-6.65,483.354,2.37,483.354,-0.79,483.354,-12.22,483.354,7.63,483.354,-1.44,483.354,7.52,483.354,7.27,483.354,0.2,483.354,0.2,483.354,110.31,483.354,98.62,483.354,130.47,483.354,53.98,483.354,52.24,483.354,54.18,483.354,38.81239,483.354,9.86521,483.354,17.59157,483.354,116.40313,483.354,80.20362,483.354,100.31312,483.354,16.79113,483.354,16.17964,483.354,3.74053,483.354,18.45563,483.354,12.20431,483.354,13.01985,483.354,-3.91156,483.354,11.8645,483.354,0.95222,483.354,-0.28723,483.354,-0.63549,483.354,-0.23935,483.354,12.8589,483.354,11.3485,483.354,11.01905,483.354,28.4827,483.354,28.13877,483.354,16.69061,483.354,1.50446,483.354,1.08291,483.354,-0.16319,483.354,4.63311,483.354,5.07299,483.354,7.21133,483.354,3.46862,483.354,6.39946,483.354,7.98728,483.354,3.83407,483.354,5.85732,483.354,2.35763,483.354,22.33572,483.354,19.56513,483.354,22.96059
483.707,43.88,483.707,44.87,483.707,40.17,483.707,20.47,483.707,29.27,483.707,23.86,483.707,81.55,483.707,77.55,483.707,73.2,483.707,85.94,483.707,85.21,483.707,89.55,483.707,62.48,483.707,61.2,483.707,69.71,483.707,37.8,483.707,42.55,483.707,32.1,483.707,12.22,483.707,12.84,483.707,23.22,483.707,11.22,483.707,-1.08,483.707,-3.2,483.707,1.45,483.707,-2.9,483.707,-2.93,483.707,5.37,483.707,17.5,483.707,3.81,483.707,17.23,483.707,-1.26,483.707,6.82,483.707,-7.63,483.707,6.94,483.707,-2.63,483.707,-6.08,483.707,-4.11,483.707,2.07,483.707,-4.23,483.707,7.58,483.707,10.19,483.707,2.34,483.707,2.68,483.707,5.78,483.707,14.23,483.707,8.84,483.707,8.84,483.707,104.28,483.707,94.46,483.707,90.01,483.707,50.73,483.707,47.62,483.707,48.93,483.707,60.28167,483.707,50.99374,483.707,13.7502,483.707,72.93644,483.707,89.83958,483.707,96.51517,483.707,4.27414,483.707,12.87846,483.707,11.97617,483.707,12.96869,483.707,13.20929,483.707,10.56246,483.707,4.24404,483.707,3.28097,483.707,-4.93804,483.707,-0.21227,483.707,1.00977,483.707,1.32776,483.707,12.57754,483.707,10.60006,483.707,10.78284,483.707,27.7181,483.707,27.97898,483.707,17.55208,483.707,0.78923,483.707,2.58181,483.707,0.11248,483.707,4.34536,483.707,3.65329,483.707,6.67372,483.707,4.01961,483.707,3.93422,483.707,5.67147,483.707,0.91233,483.707,-0.5915,483.707,2.80353,483.707,21.89844,483.707,18.13054,483.707,17.53749
484.059,37.57,484.059,46.93,484.059,40.75,484.059,23.24,484.059,20.08,484.059,18.96,484.059,78.03,484.059,77.82,484.059,80.56,484.059,88.03,484.059,97.49,484.059,86.6,484.059,68.67,484.059,73.59,484.059,60.08,484.059,33.77,484.059,31.25,484.059,30.14,484.059,17.33,484.059,22.87,484.059,20.81,484.059,-0.69,484.059,7.46,484.059,8.66,484.059,-0.6,484.059,6.71,484.059,-2.95,484.059,4.42,484.059,23.14,484.059,-16.66,484.059,4.93,484.059,-4.22,484.059,-0.77,484.059,-2.47,484.059,-1.55,484.059,-1.23,484.059,4.85,484.059,-4.33,484.059,-1.72,484.059,5.16,484.059,7.46,484.059,0.4,484.059,-5.08,484.059,9.55,484.059,16.83,484.059,10.15,484.059,9.38,484.059,9.38,484.059,107.28,484.059,101.35,484.059,113.59,484.059,55.43,484.059,54.12,484.059,74.91,484.059,76.27795,484.059,17.09487,484.059,-29.75349,484.059,109.02576,484.059,72.2326,484.059,55.03387,484.059,-9.8413,484.059,-3.20351,484.059,-3.73749,484.059,1.79218,484.059,8.80653,484.059,-4.30963,484.059,-8.65851,484.059,-0.1144,484.059,5.33784,484.059,-0.59257,484.059,-1.07376,484.059,1.17125,484.059,11.83726,484.059,10.92406,484.059,12.73912,484.059,28.90421,484.059,29.77041,484.059,19.03461,484.059,1.07263,484.059,1.54852,484.059,0.80029,484.059,3.66346,484.059,4.85598,484.059,5.46568,484.059,3.7129,484.059,8.18788,484.059,8.65137,484.059,2.72316,484.059,0.7385,484.059,1.23618,484.059,17.88208,484.059,18.13199,484.059,19.9024
